t,e,n,u
24.987304491000003,-0.009005740284919739,-0.017927365377545357,-0.020960450172424316
24.996613204000003,-0.008838234469294548,-0.017873210832476616,-0.021094202995300293
25.004949456000002,-0.00867278128862381,-0.017817948013544083,-0.02122609317302704
25.39267922,-0.00850908923894167,-0.017761727795004845,-0.021356120705604553
25.406794869000002,-0.008342829532921314,-0.01772204227745533,-0.02147650718688965
25.414416436000003,-0.008014442399144173,-0.017639530822634697,-0.021711409091949463
25.736114651,-0.0078527070581913,-0.01759696751832962,-0.02182668447494507
25.746987258,-0.00770642701536417,-0.0175631083548069,-0.021937116980552673
25.758891931,-0.007416004780679941,-0.01749267429113388,-0.022154763340950012
26.072042185,-0.007272548973560333,-0.01745608262717724,-0.022261783480644226
26.083411315000003,-0.0071461815387010574,-0.017436007037758827,-0.022358208894729614
26.091495884,-0.007020793855190277,-0.017414921894669533,-0.02245408296585083
26.099987940000002,-0.00689643295481801,-0.01739279180765152,-0.022548973560333252
26.411150335000002,-0.006662124767899513,-0.017349854111671448,-0.022729843854904175
26.419832313,-0.006551969796419144,-0.017328886315226555,-0.02281610667705536
26.431669771000003,-0.006442557089030743,-0.017306827008724213,-0.022902116179466248
26.730044209000003,-0.006333795376121998,-0.017284121364355087,-0.022985994815826416
26.739721766000002,-0.006131100468337536,-0.01723463460803032,-0.02315230667591095
26.752175540000003,-0.00603087292984128,-0.017208794131875038,-0.02323421835899353
27.096435380000003,-0.00593112176284194,-0.01718205213546753,-0.023315131664276123
27.107101847000003,-0.005737255327403545,-0.01714891940355301,-0.02346150577068329
27.115542654000002,-0.005641532596200705,-0.017131201922893524,-0.02353358268737793
27.123859618,-0.0055465386249125,-0.017112787812948227,-0.02359430491924286
27.440644375,-0.00545214768499136,-0.01709323190152645,-0.023654624819755554
27.449255791000002,-0.005242799874395132,-0.017061783000826836,-0.023736044764518738
27.461912612000003,-0.005138812121003866,-0.017044467851519585,-0.023777157068252563
27.764107522000003,-0.005035286769270897,-0.017026273533701897,-0.023818299174308777
27.776939292,-0.004914913792163134,-0.017014510929584503,-0.02383357286453247
27.785532269,-0.004678050987422466,-0.01698787324130535,-0.02386583387851715
28.100146363,-0.004561385605484247,-0.016972968354821205,-0.023883208632469177
28.107697517000002,-0.004424426704645157,-0.016958298161625862,-0.02388693392276764
28.118571640000003,-0.004288861528038979,-0.01694285310804844,-0.023891538381576538
28.129756119000003,-0.0040207356214523315,-0.016910312697291374,-0.02390424907207489
28.433540261,-0.003871648106724024,-0.01688714139163494,-0.023896366357803345
28.443563663000003,-0.003724042559042573,-0.01686275377869606,-0.023889929056167603
28.454901487,-0.003577980911359191,-0.016837459057569504,-0.02388492226600647
28.766245661000003,-0.003271082416176796,-0.016777440905570984,-0.02386525273323059
28.775385665,-0.0031101831700652838,-0.016743263229727745,-0.023850753903388977
28.784288619,-0.0029508802108466625,-0.01670844666659832,-0.02383764088153839
29.100067469000003,-0.002628128742799163,-0.016641760244965553,-0.02379278838634491
29.107452813000002,-0.002464749850332737,-0.016610149294137955,-0.023761913180351257
29.119842161,-0.0023027341812849045,-0.016578171402215958,-0.023733213543891907
29.128503067,-0.0021422188729047775,-0.01654602214694023,-0.02370607852935791
29.44837129,-0.0019669991452246904,-0.0165169108659029,-0.02368210256099701
29.457276628000002,-0.0016211816109716892,-0.016457082703709602,-0.0236395001411438
29.469194656000003,-0.0014504333958029747,-0.016425956040620804,-0.02362048625946045
29.770415479,-0.0012711604358628392,-0.016394739970564842,-0.02360723912715912
29.781417518,-0.0010938507039099932,-0.01636260375380516,-0.023595914244651794
29.791955116,-0.000744429009500891,-0.016297217458486557,-0.023577436804771423
30.099696605000002,-0.0005717490566894412,-0.016263490542769432,-0.02356991171836853
30.109069353000002,-0.00040491821710020304,-0.016228703781962395,-0.023557156324386597
30.118667400000003,-0.000239311033510603,-0.016193244606256485,-0.02354559302330017
30.407264791000003,8.749463449930772e-05,-0.016120407730340958,-0.023523494601249695
30.417935497000002,0.00024130422389134765,-0.01609531044960022,-0.023520544171333313
30.42997314,0.00039394808118231595,-0.01606946438550949,-0.023518547415733337
30.438885505000002,0.0005454123020172119,-0.016042515635490417,-0.023517221212387085
30.718543349,0.0006959307356737554,-0.016014637425541878,-0.023516565561294556
30.72853787,0.0009412242216058075,-0.015980422496795654,-0.02355034649372101
30.736953151,0.001062359195202589,-0.015961427241563797,-0.023554041981697083
31.049947628,0.0012759316014125943,-0.015928370878100395,-0.023570090532302856
31.057205074000002,0.001369002158753574,-0.01591423526406288,-0.02358245849609375
31.070699530000002,0.0014614834217354655,-0.0158989354968071,-0.02359551191329956
31.405192604000003,0.001553715206682682,-0.015882568433880806,-0.023609519004821777
31.415290607000003,0.0016235129442065954,-0.01589236594736576,-0.02362219989299774
31.425105286,0.0017628025962039828,-0.015908103436231613,-0.023652151226997375
31.778511763,0.0018322027754038572,-0.015914183109998703,-0.023668751120567322
31.785849785000003,0.0018897362751886249,-0.015937644988298416,-0.023688971996307373
31.796785023,0.0019470429979264736,-0.01595999300479889,-0.02371007204055786
31.809032586,0.0020609162747859955,-0.016000201925635338,-0.023754671216011047
32.103553087,0.0021189856342971325,-0.016033463180065155,-0.02377474308013916
32.111237157000005,0.002176888519898057,-0.01606535166501999,-0.02379608154296875
32.123343035000005,0.002234861720353365,-0.016095435246825218,-0.023818552494049072
32.460802356,0.0023517319932579994,-0.016161130741238594,-0.023858100175857544
32.471685958,0.0024102316237986088,-0.016197169199585915,-0.023876145482063293
32.482869333000004,0.002468398306518793,-0.016231833025813103,-0.02389521896839142
32.83786587,0.0025846289936453104,-0.016297947615385056,-0.02393580973148346
32.844729932,0.002628516871482134,-0.016330862417817116,-0.02395525574684143
32.855808061000005,0.002672499045729637,-0.016362717375159264,-0.02397577464580536
32.8656177,0.002716600662097335,-0.016393719241023064,-0.023997202515602112
33.172584571,0.0027608415111899376,-0.016423620283603668,-0.024019643664360046
33.18460515,0.0028234582860022783,-0.016464972868561745,-0.024053022265434265
33.192814606,0.0028550492133945227,-0.016484031453728676,-0.024071097373962402
33.516321794,0.0028867581859230995,-0.016502249985933304,-0.024090245366096497
33.527066369,0.002902078442275524,-0.016517939046025276,-0.024100005626678467
33.540307445,0.0029325915966182947,-0.0165481548756361,-0.02412286400794983
33.874053976,0.002947891363874078,-0.01656242460012436,-0.024136140942573547
33.886303032,0.00296066259033978,-0.016583941876888275,-0.024148061871528625
33.894918166000004,0.002973784925416112,-0.016604993492364883,-0.024160832166671753
33.903573011,0.003000667318701744,-0.01664496213197708,-0.02418440580368042
34.216315817,0.003016179194673896,-0.016688628122210503,-0.024188920855522156
34.224991227000004,0.0030322035308927298,-0.016731489449739456,-0.024194687604904175
34.238183660000004,0.0030484290327876806,-0.01677311584353447,-0.024201855063438416
34.604448253,0.003074054140597582,-0.016875965520739555,-0.024214506149291992
34.616940128,0.003083085175603628,-0.01693723350763321,-0.024220213294029236
