t,e,n,u
58.666386794000005,-1.191023588180542,1.296970009803772,-0.0007359294686466455
58.825774461,-1.191619873046875,1.2966535091400146,0.0003189889248460531
58.833431235000006,-1.1917519569396973,1.2961792945861816,0.001612872234545648
58.846999867,-1.1906094551086426,1.2951256036758423,0.004505494609475136
58.853225532,-1.1894029378890991,1.294521450996399,0.005908847786486149
59.00225956800001,-1.1877020597457886,1.2939181327819824,0.007251617033034563
59.010726619,-1.1856918334960938,1.2933706045150757,0.008522221818566322
59.02181640800001,-1.1832075119018555,1.292800784111023,0.009715037420392036
59.176467268,-1.1803317070007324,1.292216181755066,0.010853392072021961
59.187940033000004,-1.1733548641204834,1.2911642789840698,0.01288290973752737
59.198632436000004,-1.1693737506866455,1.290636420249939,0.013786694966256618
59.351441824000005,-1.1601992845535278,1.289480209350586,0.015347318723797798
59.359700817000004,-1.1550606489181519,1.2889446020126343,0.01595393754541874
59.370790102,-1.1496459245681763,1.288432240486145,0.016509270295500755
59.523958871000005,-1.1439855098724365,1.2879064083099365,0.01695130206644535
59.535218316000005,-1.137925386428833,1.287356972694397,0.01726875826716423
59.545516021000005,-1.1250396966934204,1.286338210105896,0.017545059323310852
59.557821837000006,-1.1181914806365967,1.285800814628601,0.017521396279335022
59.710148221000004,-1.111035943031311,1.2852317094802856,0.017441777512431145
59.721401386000004,-1.1037100553512573,1.2847933769226074,0.017322275787591934
59.729365005000005,-1.0963232517242432,1.2843005657196045,0.01707610674202442
59.88396481,-1.0807985067367554,1.2833473682403564,0.016358761116862297
59.891677149,-1.0727496147155762,1.2828997373580933,0.015957636758685112
59.90427102500001,-1.0647026300430298,1.2824183702468872,0.015506834723055363
60.064010026000005,-1.056494116783142,1.281948447227478,0.015071251429617405
60.075250975,-1.0396075248718262,1.2809029817581177,0.013993517495691776
60.08353794400001,-1.0310221910476685,1.2803922891616821,0.013456408865749836
60.237280134,-1.0137516260147095,1.2792515754699707,0.012350405566394329
60.244837164,-1.0049216747283936,1.2786822319030762,0.0118504473939538
60.256438462000006,-0.9960084557533264,1.278065800666809,0.011297618970274925
60.264661141000005,-0.9871282577514648,1.2774382829666138,0.010675818659365177
60.423551405000005,-0.9781351685523987,1.2768146991729736,0.010124960914254189
60.431439443,-0.9599114060401917,1.2754418849945068,0.009152333252131939
60.446896018000004,-0.9507664442062378,1.274718165397644,0.00859539583325386
60.597391220000006,-0.9416564702987671,1.2739571332931519,0.008107718080282211
60.60988922400001,-0.9323910474777222,1.2731268405914307,0.007569949142634869
60.618107683000005,-0.9138646125793457,1.2714680433273315,0.006602892652153969
60.774415790000006,-0.904630184173584,1.2706034183502197,0.00609174370765686
60.782572607000006,-0.8953253030776978,1.269697904586792,0.005584595259279013
60.79407504500001,-0.8860467672348022,1.2687654495239258,0.005188561510294676
60.803484559000005,-0.8675121068954468,1.2667372226715088,0.0044710030779242516
60.958741523,-0.8582143783569336,1.2657276391983032,0.0041679078713059425
60.966987258,-0.8488776087760925,1.264603853225708,0.0038589215837419033
60.978597185000005,-0.8395345211029053,1.2634327411651611,0.0036002087872475386
61.130971551,-0.830327570438385,1.2622336149215698,0.0032832107972353697
61.142873119,-0.8117302060127258,1.2596626281738281,0.002830691635608673
61.15442534100001,-0.8025016784667969,1.2582733631134033,0.002621274907141924
61.312764609000006,-0.793330192565918,1.256858229637146,0.0023909318260848522
61.320617549000005,-0.7840730547904968,1.2554454803466797,0.00218010856769979
61.332316860000006,-0.7656806111335754,1.2523382902145386,0.0020077121444046497
61.341523489000004,-0.7565460205078125,1.250741958618164,0.0019584998954087496
61.49044000600001,-0.7475166916847229,1.2491110563278198,0.0019605972338467836
61.502142029000005,-0.7292484045028687,1.2457077503204346,0.001965341856703162
61.511970305000006,-0.7201935052871704,1.2439676523208618,0.001966861542314291
61.667482381000006,-0.7111456394195557,1.2420971393585205,0.001989013282582164
61.678756164000006,-0.7021204829216003,1.2402294874191284,0.001985126407817006
61.687219514000006,-0.6842301487922668,1.2363053560256958,0.0020684904884546995
61.837805659000004,-0.6754364371299744,1.2342480421066284,0.0021190873812884092
61.845689921,-0.6665250658988953,1.2321527004241943,0.002197178080677986
61.857241143,-0.6575930118560791,1.2300312519073486,0.002307410351932049
61.865400479,-0.6399742960929871,1.2256333827972412,0.002393081085756421
62.022171413,-0.631128191947937,1.2233518362045288,0.0025003189221024513
62.030203396000005,-0.6224096417427063,1.221031904220581,0.002547981683164835
62.04192033300001,-0.6136939525604248,1.218660593032837,0.0025799169670790434
62.197387922000004,-0.5964229702949524,1.21370267868042,0.002694015856832266
62.210205643,-0.587846577167511,1.2111097574234009,0.0027200093027204275
62.21827082,-0.5792614221572876,1.2084879875183105,0.002751720603555441
62.377353025000005,-0.5707529187202454,1.2059084177017212,0.0028070600237697363
62.38555971700001,-0.5621572732925415,1.2031599283218384,0.002945698332041502
62.399020398000005,-0.545116662979126,1.1974855661392212,0.0033023692667484283
62.40557021,-0.5367239117622375,1.1945914030075073,0.003555190982297063
62.554157035,-0.5282748937606812,1.1915565729141235,0.0038068615831434727
62.563508973000005,-0.5198469758033752,1.1884623765945435,0.003985670395195484
62.575015961000005,-0.5031560063362122,1.1821726560592651,0.004292711615562439
62.728436763000005,-0.4948185682296753,1.1789973974227905,0.004443563986569643
62.740034784,-0.4865321218967438,1.1757868528366089,0.004573408514261246
62.750534942,-0.47829490900039673,1.1725891828536987,0.0047293128445744514
62.909315081,-0.46198680996894836,1.1659185886383057,0.004997763317078352
62.91389902900001,-0.45387911796569824,1.162462830543518,0.005059484858065844
62.92550451500001,-0.44573551416397095,1.1590185165405273,0.0050690812058746815
63.07927634000001,-0.43769532442092896,1.1554721593856812,0.005035853944718838
63.090507681000005,-0.4216861128807068,1.1483638286590576,0.005025784019380808
63.100576338,-0.4136894643306732,1.1447275876998901,0.005030492786318064
63.110950595000006,-0.3977608382701874,1.1373940706253052,0.004983460996299982
63.254788059000006,-0.389821857213974,1.1335290670394897,0.005002063699066639
63.266404624,-0.38198330998420715,1.129664659500122,0.004941622726619244
63.27461967600001,-0.3741472363471985,1.1257444620132446,0.0049419705756008625
63.435593633,-0.3585761785507202,1.1178882122039795,0.004929228685796261
